,id,imdbid,rating,title,year
577,1678,0043012,3,Summer Stock,1950
578,8363,0043045,3,Three Secrets,1950
579,7836,0042436,3,Les enfants terribles,1950
580,1402,0042876,0,Rashomon,1950
581,3990,0042276,3,Born Yesterday,1950
582,4417,0042593,2,In a Lonely Place,1950
583,2596,0042546,2,Harvey,1950
584,5350,0042369,1,D.O.A.,1950
585,2099,0042208,1,"Asphalt Jungle, The",1950
586,608,0043014,1,Sunset Blvd.,1950
587,1057,0042332,3,Cinderella,1950
588,4031,0042469,1,"Flying Saucer, The",1950
589,3295,0041719,2,Orpheus,1950
590,5232,0042792,3,No Way Out,1950
591,7144,0042958,3,Scandal,1950
592,6233,0042994,3,Stage Fright,1950
593,3222,0043313,3,Early Summer,1951
594,5092,0043949,3,Quo Vadis,1951
595,2977,0044030,3,Show Boat,1951
596,2989,0042619,1,Diary of a Country Priest,1951
597,3293,0044121,1,"Thing from Another World, The",1951
598,2930,0044081,3,A Streetcar Named Desire,1951
599,3825,0043332,3,Bellissima,1951
600,1417,0044079,2,Strangers on a Train,1951
601,1207,0043274,3,Alice in Wonderland,1951
602,1916,0043456,3,"Day the Earth Stood Still, The",1951
603,4510,0044100,3,Take Care of My Little Girl,1951
604,6498,0044205,3,Westward the Women,1951
605,7435,0044092,3,Surcos,1951
606,5739,0043390,3,Cause for Alarm!,1951
607,1491,0043265,0,"African Queen, The",1951
608,871,0043338,2,Ace In The Hole,1951
609,3389,0043278,1,An American in Paris,1951
610,7157,0043614,3,"Idiot, The",1951
611,1465,0044419,0,"Big Sky, The",1952
612,2704,0044706,2,High Noon,1952
613,6917,0044837,1,Limelight,1952
614,6941,0045162,1,"Snows of Kilimanjaro, The",1952
615,3403,0044502,3,Clash by Night,1952
616,1689,0044855,3,Lovely to Look at,1952
617,5972,0043686,3,Forbidden Games,1952
618,1243,0043769,2,"Magic Box, The",1952
619,612,0045152,3,Singin&#39; in the Rain,1952
620,7162,0044741,1,Ikiru,1952
621,8241,0043511,3,Europe &#39;51,1952
622,2737,0045061,1,"Quiet Man, The",1952
623,7323,0044391,2,"Bad and the Beautiful, The",1952
624,1362,0046085,2,Mogambo,1953
625,4301,0045877,0,"Hitch-Hiker, The",1953
626,2553,0045659,3,"Cruel Sea, The",1953
627,3303,0046303,1,Shane,1953
628,1554,0046250,3,Roman holiday,1953
629,5973,0046478,2,Ugetsu,1953
630,4071,0045793,3,From Here to Eternity,1953
631,4854,0045555,3,"Big Heat, The",1953
632,1272,0045943,1,Julius Caesar,1953
633,4909,0045891,3,How to Marry a Millionaire,1953
634,7900,0045546,1,"Beast from 20,000 Fathoms, The",1953
635,8011,0045911,0,Inferno,1953
636,3125,0046269,3,Salome,1953
637,4616,0045897,1,I Confess,1953
638,5366,0045758,0,Fear and Desire,1953
639,5736,0046187,3,Pickup on South Street,1953
640,3958,0046066,1,Mesa of Lost Women,1953
641,2547,0045810,3,Gentlemen Prefer Blondes,1953
642,2375,0046534,1,"War of the Worlds, The",1953
643,1692,0045537,1,"Band Wagon, The",1953
644,8466,0045464,0,"5,000 Fingers of Dr. T., The",1953
645,5937,0046487,3,Mr. Hulot&#39;s Holiday,1953
646,8634,0045920,2,It Came from Outer Space,1953
647,3124,0046076,3,Miss Sadie Thompson,1953
648,2427,0045591,3,Calamity Jane,1953
649,1444,0046268,1,Le Salaire de la Peur,1953
650,1118,0046183,3,Peter Pan,1953
651,1883,0046359,0,Stalag 17,1953
652,1630,0046438,3,Tokyo Story,1953
653,6797,0045826,0,Glen or Glenda,1953
654,7693,0047677,1,"Wild One, The",1953
655,5998,0046345,3,Summer with Monika,1953
656,1694,0047136,2,Johnny Guitar,1954
657,5356,0047443,3,Salt of the Earth,1954
658,2426,0047094,3,Hobson&#39;s Choice,1954
659,1391,0047673,3,White Christmas,1954
660,2158,0047573,1,Them!,1954
661,586,0047349,2,Phffft,1954
662,7346,0047834,0,Animal Farm,1954
663,3925,0046963,2,Executive Suite,1954
664,2132,0047396,3,Rear Window,1954
665,3674,0047522,1,A Star Is Born,1954
666,4883,0046876,0,Creature from the Black Lagoon,1954
667,7610,0045665,3,Comicos,1954
668,657,0046451,1,Touchez pas au grisbi,1954
669,3954,0046511,3,Journey to Italy,1954
670,1812,0047296,0,On the Waterfront,1954
671,3993,0047030,2,"Glenn Miller Story, The",1954
672,5124,0046731,2,Attila,1954
673,5505,0047034,1,Gojira,1954
674,3337,0046912,0,Dial M for Murder,1954
675,1965,0046672,0,20000 Leagues Under the Sea,1954
676,7580,0047638,3,Uwasa no onna,1954
677,8441,0046828,3,Carmen Jones,1954
678,8109,0046705,1,An American in Rome,1954
679,2746,0047152,1,Knock on Wood,1954
680,1351,0047472,3,Seven Brides for Seven Brothers,1954
681,3600,0047478,0,Shichinin no samurai,1954
682,4710,0046750,3,Late Chrysanthemuns,1954
683,4048,0047580,3,Three Coins in the Fountain,1954
684,2294,0047437,3,Sabrina,1954
685,5165,0048673,3,Summertime,1955
686,3339,0047878,2,"Big Combo, The",1955
687,4108,0048696,0,Tarantula,1955
688,878,0048424,3,"Night of the Hunter, The",1955
689,3404,0048021,1,Rififi,1955
690,6055,0048127,2,Godzilla Raids Again,1955
691,8014,0048432,2,Not as a Stranger,1955
692,7797,0048517,3,"Prodigal, The",1955
693,1693,0047969,3,Daddy Long Legs,1955
694,1735,0048641,2,Sommarnattens leende (Smiles of a Summer Night),1955
695,2552,0046889,1,"Dam Busters, The",1955
696,2926,0048545,1,Rebel Without a Cause,1955
697,4442,0048356,3,Marty,1955
698,4896,0048605,1,"Seven Year Itch, The",1955
699,2344,0046911,3,Diabolique,1955
700,7878,0048133,3,Les grandes manoeuvres,1955
701,6615,0048401,3,My Sister Eileen,1955
702,2115,0048140,3,Guys and Dolls,1955
703,4754,0048445,3,Oklahoma!,1955
704,1170,0048280,2,Lady and the Tramp,1955
705,3739,0048801,3,We&#39;re No Angels,1955
706,7360,0048750,2,"Trouble with Harry, The",1955
707,3158,0046969,3,"Fast and the Furious, The",1955
708,5403,0048254,1,Killer&#39;s Kiss,1955
709,1827,0048281,3,"Ladykillers, The",1955
710,5471,0048473,3,Pather Panchali,1955
711,782,0048728,3,To Catch a Thief,1955
712,4073,0047898,3,Bride of the Monster,1955
713,6468,0047577,0,This Island Earth,1955
714,6481,0048124,3,"Glass Slipper, The",1955
715,7262,0048512,0,"Prisoner, The",1955
716,5414,0049406,1,"Killing, The",1956
717,5470,0048956,3,Aparajito,1956
718,4402,0049363,1,Indestructible Man,1956
719,2219,0051207,1,"Wrong Man, The",1956
720,2647,0049287,3,Gunslinger,1956
721,6308,0049471,3,"Man Who Never Was, The",1956
722,4670,0049038,3,Bus Stop,1956
723,357,0049730,3,"Searchers, The",1956
724,1092,0049408,2,"King and I, The",1956
725,3981,0048960,0,Around the World in Eighty Days,1956
726,2861,0049934,3,War and Peace,1956
727,1545,0049369,1,"Iron Petticoat, The",1956
728,1216,0048977,3,"Bad Seed, The",1956
729,8358,0049904,1,"Unguarded Moment, The",1956
730,8398,0049196,3,Eyewitness,1956
731,5938,0035279,1,Saboteur,1956
732,8314,0049537,3,Flowing,1956
733,4245,0049640,3,"Proud and Profane, The",1956
734,2904,0049010,0,Bigger Than Life,1956
735,5555,0049902,0,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,1956
736,2698,0049366,3,Invasion of the Body Snatchers,1956
737,3076,0049833,2,"Ten Commandments, The",1956
738,2730,0049096,2,"Court Jester, The",1956
739,7394,0049043,3,Calle mayor [Main Street],1956
740,1559,0049787,2,"Spanish Gardener, The",1956
741,2306,0049223,0,Forbidden Planet,1956
742,3409,0049189,3,...And God Created Woman,1956
743,6064,0049782,1,Rodan,1956
744,6641,0049314,3,High Society,1956
745,7442,0049470,2,"Man Who Knew Too Much, The",1956
746,993,0050307,3,Desk Set,1957
747,1765,0050783,3,Nights of Cabiria,1957
748,2981,0050212,1,"Bridge on the River Kwai, The",1957
749,2301,0051036,1,Sweet Smell of Success,1957
750,965,0051114,2,"True Story of Jesse James, The",1957
751,6624,0050251,3,"Mysterians, The",1957
752,7017,0050599,2,Kiss Them for Me,1957
753,2043,0050976,1,"Seventh Seal, The",1957
754,1015,0050634,3,"Cranes Are Flying, The",1957
755,2429,0050490,0,"Heaven Knows, Mr. Allison",1957
756,1747,0050419,3,Funny Face,1957
757,3994,0050792,1,Oedipus Rex,1957
758,2520,0050986,2,Smultronst&auml;llet (Wild Strawberries),1957
759,2420,0050397,0,Fire Down Below,1957
760,1800,0050585,1,Kanal,1957
761,2160,0050766,3,Night of the Demon,1957
762,1121,0050798,1,Old Yeller,1957
763,1989,0050356,0,"Enemy Below, The",1957
764,4552,0050371,1,A Face in the Crowd,1957
765,1291,0050539,0,"Incredible Shrinking Man, The",1957
766,1660,0051077,0,Three Faces of Eve,1957
767,8321,0051151,3,El vampiro,1957
768,302,0050083,0,12 Angry Men,1957
769,2895,0051051,3,Tammy and the Bachelor,1957
770,2578,0050933,2,Sayonara,1957
771,3007,0050861,3,"Prince and the Showgirl, The",1957
772,3429,0050105,2,An Affair to Remember,1957
773,1274,0050825,0,Paths of Glory,1957
774,4559,0050998,3,Sorority Girl,1957
775,4933,0051201,1,Witness for the Prosecution,1957
776,7136,0050407,2,Forty Guns,1957
777,7165,0050613,0,Throne of Blood,1957
778,7420,0050116,3,Amanecer en Puerta Oscura,1957
779,3926,0052182,3,Separate Tables,1958
780,2823,0050706,3,Mon Oncle,1958
781,2476,0051554,3,Dracula (Horror of Dracula),1958
782,4410,0051755,1,I Bury the Living,1958
783,3321,0051383,3,Auntie Mame,1958
784,2585,0052394,3,"Wild Women of Wongo, The",1958
785,2281,0051622,2,"Fly, The",1958
786,3056,0051658,2,Gigi,1958
787,2373,0051951,1,"Day the Sky Exploded, The",1958
788,7135,0051808,0,"Hidden Fortress, The",1958
789,3977,0052225,3,South Pacific,1958
790,4849,0051776,3,"Inn of the Sixth Happiness, The",1958
791,609,0052357,1,Vertigo,1958
792,7606,0051786,1,It! The Terror from Beyond Space,1958
793,7054,0051422,0,Blood of the Vampire,1958
794,6012,0051459,3,Cat on a Hot Tin Roof,1958
795,1364,0052278,1,Teacher&#39;s Pet,1958
796,3238,0051525,0,"Defiant Ones, The",1958
797,1247,0052374,0,"Fabulous World of Jules Verne, The",1958
798,1255,0052365,2,"Vikings, The",1958
799,4211,0051773,3,Indiscreet,1958
800,8450,0051758,3,I Want To Live!,1958
801,2763,0052169,2,"Screaming Skull, The",1958
802,3146,0052311,1,Touch of Evil,1958
803,1363,0052151,0,Run Silent Run Deep,1958
804,1572,0051964,3,M&auml;dchen in Uniform,1958
805,8344,0052017,3,Brink of Life,1958
806,6938,0051579,3,Love Is My Profession,1958
807,3166,0053363,1,"Tingler, The",1959
808,1419,0052618,3,Ben-Hur,1959
809,2228,0053125,1,North By Northwest,1959
810,2023,0053291,3,Some Like It Hot,1959
811,6405,0052847,3,Gidget,1959
812,6901,0053221,1,Rio Bravo,1959
813,4392,0054462,3,"Wasp Woman, The",1959
814,4050,0052844,3,Ghost of Dragstrip Hollow,1959
815,474,53285,3,Sleeping Beauty,1959
816,1591,0052722,3,Darby O&#39;Gill and the Little People,1959
817,1256,0052948,1,Journey to the Center of the Earth,1959
818,6833,0052572,0,Apur Sansar,1959
819,3119,0051372,3,Araya,1959
820,2095,0052918,3,Imitation of Life,1959
821,2645,0053318,3,"Suddenly, Last Summer",1959
822,4523,0052602,3,"Bat, The",1959
823,3442,0053428,3,Come Dance with Me!,1959
824,4199,0052561,1,Anatomy of a Murder,1959
825,236,0053198,0,"400 Blows, The",1959
826,8677,0053454,0,"World, The Flesh and The Devil, The",1959
827,3525,0053134,3,Good Morning (Ohay&ocirc;),1959
828,2796,0052846,3,"Giant Gila Monster, The",1959
829,3608,0052861,1,"Great War, The",1959
830,4373,0051744,3,House on Haunted Hill,1959
831,4065,0052655,2,A Bucket of Blood,1959
832,1555,0053131,3,"Nun&#39;s Story, The",1959
833,8392,0053172,3,Pillow Talk,1959
834,6645,0053388,1,Battle in Outer Space,1959
835,5122,0054452,3,"Truth, The",1960
836,3286,0054067,3,Black Sunday,1960
837,3294,0054377,1,Testament of Orpheus,1960
838,1273,0054331,2,Spartacus,1960
839,1995,0053604,3,"Apartment, The",1960
840,590,0054469,2,Where the Boys Are,1960
841,6756,0054749,3,La ciociara,1960
842,8367,0054389,2,Shoot the Piano Player,1960
843,6796,0054167,2,Peeping Tom,1960
844,8275,0053677,3,"Brides of Dracula, The",1960
845,2144,0053804,3,Exodus,1960
846,3328,0154683,3,Jigoku (Hell or The Sinners of Hell),1960
847,2988,0054248,2,Rocco and His Brothers,1960
848,2039,0054215,1,Psycho,1960
849,6854,0054407,0,Le Trou,1960
850,1712,0053946,3,Inherit the Wind,1960
851,5380,0053976,3,"Virgin Spring, The",1960
852,3634,0053719,3,"City of the Dead, The",1960
853,799,0053472,0,A bout de souffle,1960
854,1295,0054047,0,"Magnificent Seven, The",1960
855,6146,0054476,3,Wild River,1960
856,656,0053459,3,Les yeux sans visage,1960
857,2808,0053579,3,Late Autumn,1960
858,5123,0054343,3,"Story of Ruth, The",1960
859,2546,0054022,2,Let&#39;s Make Love,1960
860,2950,0054333,3,Body in the Web,1960
861,4117,0054049,3,Make Mine Mink,1960
862,3827,0054494,3,Zazie dans le metro,1960
863,6080,0053779,2,La Dolce Vita,1960
864,8566,0054279,1,School for Scoundrels,1960
865,1546,0054847,1,El Cid,1961
866,3724,0054692,3,Blue Hawaii,1961
867,1257,0055207,0,Mysterious Island,1961
868,6448,0055198,0,Mothra,1961
869,1365,0055184,3,"Misfits, The",1961
870,3909,0055278,3,Paris Blues,1961
871,2560,0055614,3,West Side Story,1961
872,1171,0055254,3,One Hundred and One Dalmatians,1961
873,1191,0054698,2,Breakfast at Tiffany&#39;s,1961
874,1958,0054997,0,"Hustler, The",1961
875,1292,0055294,0,"Phantom Planet, The",1961
876,2392,0055256,3,"One, Two, Three",1961
877,5797,0055458,3,Snow White and the Three Stooges,1961
878,7831,0054599,3,Accattone,1961
879,2797,0054673,0,"Beast of Yucca Flats, The",1961
880,5485,0055353,3,A Raisin in the Sun,1961
881,4539,0055506,3,A Taste of Honey,1961
882,4580,0055277,3,"Parent Trap, The",1961
883,6539,0055572,0,A Woman Is a Woman,1961
884,7344,0054777,3,"Curse of the Werewolf, The",1961
885,660,0055630,1,Yojimbo,1961
886,1165,0055571,3,Underworld U.S.A.,1961
887,833,0054743,3,"Children&#39;s Hour, The",1961
888,4198,0055471,3,Splendor in the Grass,1961
889,8676,0054879,3,Flame in the Streets,1961
890,6102,0054130,3,La Notte,1961
891,7968,0055499,0,Through a Glass Darkly,1961
892,8019,0055018,3,"Innocents, The",1961
893,6653,0054953,1,"Guns of Navarone, The",1961
894,7798,0055082,3,"Leon Morin, Priest",1961
895,2762,0052646,2,"Brain That Wouldn&#39;t Die, The",1962
896,2430,0056262,3,"Music Man, The",1962
897,691,0056111,1,Ivanovo detstvo,1962
898,2183,0057427,1,"Trial, The",1962
899,2609,0055852,3,Cleo from 5 to 7,1962
900,4513,0056575,2,That Touch of Mink,1962
901,5686,0056241,3,"Miracle Worker, The",1962
902,6516,0056194,3,"Loneliness of the Long Distance Runner, The",1962
903,7312,0054949,0,War of the Buttons,1962
904,4637,0055928,1,Dr. No,1962
905,1108,0056592,3,To Kill a Mockingbird,1962
906,4481,0055910,3,Les dimanches de Ville d&#39;Avray,1962
907,1954,0056218,1,"Manchurian Candidate, The",1962
908,1613,0055894,3,"Day of the Triffids, The",1962
909,3829,0057239,3,"L-Shaped Room, The",1962
910,237,0055032,1,Jules and Jim,1962
911,7159,0055728,3,Advise &amp; Consent,1962
912,7440,0055832,1,Cartouche,1962
913,3160,0059616,0,"Trial of Joan of Arc, The",1962
914,1042,0056172,0,Lawrence of Arabia,1962
915,2591,0055830,3,Carnival of Souls,1962
916,1279,0056193,3,Lolita,1962
917,3845,0056119,0,La Jetee,1962
918,8673,0056671,3,Walk on the Wild Side,1962
919,6119,0056142,3,King Kong vs. Godzilla,1962
920,7588,0055763,1,Atraco a las tres,1962
921,6332,0056059,3,Hatari!,1962
922,4407,0055902,2,"Devil&#39;s Hand, The",1962
923,1298,0056687,3,What Ever Happened to Baby Jane?,1962
924,3079,0056048,3,Gypsy,1962
925,7120,0055805,2,Boccaccio &acute;70,1962
926,3939,0336693,0,Khaneh siah ast (The House is Black),1963
927,2549,0056860,2,Beach Party,1963
928,4494,0057590,3,Tom Jones,1963
929,2345,0056869,3,"Birds, The",1963
930,7925,0056910,3,Suzanne&#39;s Career,1963
931,6460,0057215,0,Atragon,1963
932,5772,0058164,0,"Guest, The",1963
933,629,0057413,1,"Pink Panther, The",1963
934,5230,0057329,3,"Move Over, Darling",1963
935,202,0057115,0,"Great Escape, The",1963
936,1990,0057261,0,Lord of the Flies,1963
937,6988,0057490,3,"Servant, The",1963
938,8648,0057623,1,Unearthly Stranger,1963
939,5712,0057449,1,"Raven, The",1963
940,2772,0056912,3,Carry on Cabby,1963
941,3382,0057345,1,Contempt,1963
942,1251,0056800,1,55 Days at Peking,1963
943,1635,0056884,1,"Bakery Girl of Monceau, The",1963
944,3810,0057546,0,"Sword in the Stone, The",1963
945,4951,0057693,1,X: The Man with the X-Ray Eyes,1963
946,6044,0056443,3,Sanjuro,1963
947,7969,0057358,1,Winter Light,1963
948,6514,0057541,3,Summer Holiday,1963
949,5846,0056801,3,8&frac12;,1963
950,5379,0057611,3,"Silence, The",1963
951,4659,0057076,3,From Russia with Love,1963
952,2102,0057495,0,Shock Corridor,1963
953,4331,0057226,2,"Kiss of the Vampire, The",1963
954,4347,0057542,3,Summer Magic,1963
955,4394,0056983,3,Dementia 13,1963
956,3725,0056891,3,Bye Bye Birdie,1963
957,1984,0056923,2,Charade,1963
958,4206,0057129,3,"Haunting, The",1963
959,607,0057187,2,Irma la Douce,1963
960,8440,0057180,1,"Incredible Journey, The",1963
961,6327,0057643,1,El verdugo,1963
962,2766,0058335,3,Marriage Italian Style,1964
963,3189,0058715,1,"Gospel According to St. Matthew, The",1964
964,3569,0058083,1,Fail-Safe,1964
965,4376,0058700,1,"Last Man on Earth, The",1964
966,2204,0057869,3,Band of Outsiders,1964
967,2557,0057887,2,Bikini Beach,1964
968,1600,0058536,1,"Rudolph, the Red-Nosed Reindeer",1964
969,1253,0058100,1,First Men in the Moon,1964
970,2720,0058324,2,Man&#39;s Favorite Sport?,1964
971,2385,0057840,2,"Americanization of Emily, The",1964
972,7202,0057933,3,"Chalk Garden, The",1964
973,7236,0058409,3,Nikutai no mon [Gate of Flesh],1964
974,6555,0058586,1,A shot in the dark,1964
975,6326,0058379,1,Godzilla vs. The Thing (Mothra vs. Godzilla),1964
976,341,0057012,0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
977,2483,0058777,0,Zulu,1964
978,2922,0058213,3,"Hush...Hush, Sweet Charlotte",1964
979,1212,0058625,0,Woman in the Dunes,1964
980,4497,0059825,1,"Train, The",1964
981,3807,0058150,1,Goldfinger,1964
982,6112,0058003,3,Red Desert,1964
983,7991,0058659,2,"Time Travelers, The",1964
984,7399,0058695,3,La tia Tula,1964
985,661,0058461,1,Per un pugno di dollari (A Fisful of Dollars),1964
986,701,0058331,3,Mary Poppins,1964
987,4356,0058450,3,"Umbrellas of Cherbourg, The",1964
988,5513,0058708,3,"Unsinkable Molly Brown, The",1964
989,3327,0058430,0,Onibaba,1964
990,4484,0058658,3,Code Name: Tiger,1964
991,4501,0058544,3,"Ghidorah, the Three-Headed Monster",1964
992,1957,0058182,1,A Hard Day&#39;s Night,1964
993,1688,0058385,3,My Fair Lady,1964
994,7804,0058564,3,Seduced and abandoned,1964
995,4263,0057997,3,Dead Ringer,1964
996,4673,0057918,1,Carry On Cleo,1964
997,3250,0058263,0,King &amp; Country,1964
998,3680,0058725,0,Viva Las Vegas,1964
999,1198,0058139,2,Der Geteilte Himmel (Divided Heaven),1964
1000,1250,0057878,1,Bedtime Story,1964
1001,1254,0057259,1,"Long Ships, The",1964
1002,6402,0058329,3,Marnie,1964
1003,3116,0058898,1,Alphaville,1965
1004,3623,0059084,3,Darling,1965
1005,2569,0059319,1,"Ipcress File, The",1965
1006,3432,0059183,0,"Flight of the Phoenix, The",1965
1007,2389,0059764,3,A Study in Terror,1965
1008,6652,0059205,1,Frankenstein Conquers the World,1965
1009,2075,0059212,0,Gulliver&#39;s Travels Beyond the Moon,1965
1010,2487,0059793,3,That Darn Cat!,1965
1011,3649,0059170,3,"Faster, Pussycat! Kill! Kill!",1965
1012,601,0059742,3,"Sound of Music, The",1965
1013,3475,0059956,3,Viva Maria!,1965
1014,5884,0059113,1,Doctor Zhivago,1965
1015,8189,0058361,3,Mne dvadtsat let (I am twenty),1965
1016,8204,0058212,0,How to Murder Your Wife,1965
1017,6346,0059346,2,Invasion of Astro-Monster,1965
1018,3543,0059314,3,Inside Daisy Clover,1965
1019,2186,0059229,3,Juliet of the Spirits,1965
1020,3828,0059607,3,"Pleasure Girls, The",1965
1021,7109,0059100,3,Devils of Darkness,1965
1022,6428,0059080,2,Daikaiju Gamera,1965
1023,6899,0059348,0,Kapurush,1965
1024,3413,0059578,0,For a Few Dollars More,1965
1025,2338,0059646,3,Repulsion,1965
1026,2390,0059800,2,Thunderball,1965
1027,5960,0058997,3,Bunny Lake Is Missing,1965
1028,3671,0060315,0,Django,1966
1029,2625,0060397,0,Fantastic Voyage,1966
1030,2696,0060165,1,A Big Hand for the Little Lady,1966
1031,3087,0060390,3,Fahrenheit 451,1966
1032,6471,0062852,0,Return of Daimajin,1966
1033,6897,0060758,3,Black Girl,1966
1034,6541,0062853,0,Wrath of Daimajin,1966
1035,7021,0060782,1,One Million Years B.C.,1966
1036,7030,0060841,3,"Plague of the Zombies, The",1966
1037,7415,0060223,0,La caza,1966
1038,658,0058946,1,La battaglia di Algeri,1966
1039,2798,0061184,1,Who&#39;s Afraid of Virginia Woolf?,1966
1040,3576,0060665,1,A Man for All Seasons,1966
1041,2845,0059557,2,Our Man Flint,1966
1042,2140,0060086,1,Alfie,1966
1043,4862,0060522,0,How to Steal a Million,1966
1044,2308,0061879,3,End of August at the Hotel Ozone,1966
